Day,EUR,NEAR
179,2.850000,2.565000,
179,18.049999,16.244999,
179,8.550000,7.695000,
179,1.900000,1.710000,
179,13.300000,11.970000,
179,1.900000,1.710000,
179,8.550000,7.695000,
179,7.600000,6.840000,
179,6.650000,5.985000,
179,8.550000,7.695000,
179,6.650000,5.985000,
179,9.500000,8.550000,
179,6.650000,5.985000,
179,15.199999,13.679999,
179,8.550000,7.695000,
179,5.700000,5.130000,
179,2.850000,2.565000,
179,6.650000,5.985000,
179,8.550000,7.695000,
179,6.650000,5.985000,
179,2.850000,2.565000,
179,7.600000,6.840000,
179,8.550000,7.695000,
179,6.650000,5.985000,
179,4.750000,4.275000,
179,14.250000,12.825000,
179,5.700000,5.130000,
179,1.900000,1.710000,
179,12.350001,11.115001,
179,1.900000,1.710000,
179,4.750000,4.275000,
179,4.750000,4.275000,
179,8.550000,7.695000,
179,8.550000,7.695000,
179,7.600000,6.840000,
179,5.700000,5.130000,
179,17.100000,15.390000,
179,4.750000,4.275000,
179,0.000000,0.000000,
179,4.750000,4.275000,
179,5.700000,5.130000,
179,2.850000,2.565000,
179,12.350001,11.115001,
180,4.750000,4.275000,
180,8.550000,7.695000,
180,12.350001,11.115001,
180,2.850000,2.565000,
180,2.850000,2.565000,
180,9.500000,8.550000,
180,12.350001,11.115001,
180,1.900000,1.710000,
180,1.900000,1.710000,
180,1.900000,1.710000,
180,9.500000,8.550000,
180,1.900000,1.710000,
180,18.049999,16.244999,
180,8.550000,7.695000,
180,2.850000,2.565000,
180,8.550000,7.695000,
180,2.850000,2.565000,
180,8.550000,7.695000,
180,12.350001,11.115001,
180,1.900000,1.710000,
180,1.900000,1.710000,
180,10.450000,9.405000,
180,7.600000,6.840000,
180,13.300000,11.970000,
180,4.750000,4.275000,
180,4.750000,4.275000,
180,4.750000,4.275000,
180,7.600000,6.840000,
180,8.550000,7.695000,
180,13.300000,11.970000,
180,8.550000,7.695000,
180,8.550000,7.695000,
180,6.650000,5.985000,
180,1.900000,1.710000,
180,5.700000,5.130000,
180,19.000000,17.100000,
180,13.300000,11.970000,
180,12.350001,11.115001,
180,4.750000,4.275000,
180,8.550000,7.695000,
180,8.550000,7.695000,
180,1.900000,1.710000,
180,17.100000,15.390000,
180,4.750000,4.275000,
180,5.700000,5.130000,
180,2.850000,2.565000,
180,8.550000,7.695000,
180,5.700000,5.130000,
180,13.300000,11.970000,
180,13.300000,11.970000,
180,9.500000,8.550000,
180,12.350001,11.115001,
180,1.900000,1.710000,
180,6.650000,5.985000,
180,12.350001,11.115001,
180,9.500000,8.550000,
181,4.750000,4.275000,
181,5.700000,5.130000,
181,6.650000,5.985000,
181,9.500000,8.550000,
181,5.700000,5.130000,
181,6.650000,5.985000,
181,2.850000,2.565000,
181,1.900000,1.710000,
181,7.600000,6.840000,
181,6.650000,5.985000,
181,4.750000,4.275000,
181,2.850000,2.565000,
181,7.600000,6.840000,
181,12.350001,11.115001,
181,7.600000,6.840000,
181,8.550000,7.695000,
181,13.300000,11.970000,
181,8.550000,7.695000,
181,13.300000,11.970000,
181,7.600000,6.840000,
181,2.850000,2.565000,
181,6.650000,5.985000,
181,14.250000,12.825000,
181,5.700000,5.130000,
181,7.600000,6.840000,
181,4.750000,4.275000,
181,1.900000,1.710000,
181,5.700000,5.130000,
181,2.850000,2.565000,
181,5.700000,5.130000,
181,12.350001,11.115001,
181,15.199999,13.679999,
181,13.300000,11.970000,
181,8.550000,7.695000,
181,2.850000,2.565000,
181,8.550000,7.695000,
181,7.600000,6.840000,
181,1.900000,1.710000,
181,4.750000,4.275000,
181,5.700000,5.130000,
181,5.700000,5.130000,
181,8.550000,7.695000,
181,13.300000,11.970000,
181,1.900000,1.710000,
181,5.700000,5.130000,
181,8.550000,7.695000,
181,8.550000,7.695000,
181,18.049999,16.244999,
181,15.199999,13.679999,
181,9.500000,8.550000,
181,8.550000,7.695000,
181,0.000000,0.000000,
181,1.900000,1.710000,
181,13.300000,11.970000,
182,1.900000,1.710000,
182,18.049999,16.244999,
182,12.350001,11.115001,
182,2.850000,2.565000,
182,5.700000,5.130000,
182,8.550000,7.695000,
182,3.800000,3.420000,
182,12.350001,11.115001,
182,5.700000,5.130000,
182,8.550000,7.695000,
182,1.900000,1.710000,
182,6.650000,5.985000,
182,15.199999,13.679999,
182,7.600000,6.840000,
182,7.600000,6.840000,
182,5.700000,5.130000,
182,4.750000,4.275000,
182,12.350001,11.115001,
182,13.300000,11.970000,
182,4.750000,4.275000,
182,4.750000,4.275000,
182,1.900000,1.710000,
182,13.300000,11.970000,
182,14.250000,12.825000,
182,6.650000,5.985000,
182,6.650000,5.985000,
182,8.550000,7.695000,
182,9.500000,8.550000,
182,12.350001,11.115001,
182,5.700000,5.130000,
182,2.850000,2.565000,
182,8.550000,7.695000,
182,9.500000,8.550000,
182,9.500000,8.550000,
182,5.700000,5.130000,
182,2.850000,2.565000,
182,13.300000,11.970000,
182,13.300000,11.970000,
182,7.600000,6.840000,
182,6.650000,5.985000,
182,13.300000,11.970000,
182,8.550000,7.695000,
182,6.650000,5.985000,
182,6.650000,5.985000,
182,2.850000,2.565000,
182,5.700000,5.130000,
182,8.550000,7.695000,
182,17.100000,15.390000,
182,2.850000,2.565000,
182,13.300000,11.970000,
182,9.500000,8.550000,
183,2.850000,2.565000,
183,5.700000,5.130000,
183,4.750000,4.275000,
183,10.450000,9.405000,
183,2.850000,2.565000,
183,12.350001,11.115001,
183,15.199999,13.679999,
183,18.049999,16.244999,
183,6.650000,5.985000,
183,1.900000,1.710000,
183,14.250000,12.825000,
183,9.500000,8.550000,
183,8.550000,7.695000,
183,8.550000,7.695000,
183,8.550000,7.695000,
183,19.000000,17.100000,
183,13.300000,11.970000,
183,5.700000,5.130000,
183,12.350001,11.115001,
183,15.199999,13.679999,
183,2.850000,2.565000,
183,2.850000,2.565000,
183,5.700000,5.130000,
183,14.250000,12.825000,
183,15.199999,13.679999,
183,1.900000,1.710000,
183,2.850000,2.565000,
183,9.500000,8.550000,
183,1.900000,1.710000,
183,7.600000,6.840000,
183,13.300000,11.970000,
183,1.900000,1.710000,
183,14.250000,12.825000,
183,13.300000,11.970000,
183,10.450000,9.405000,
183,1.900000,1.710000,
183,2.850000,2.565000,
183,9.500000,8.550000,
183,14.250000,12.825000,
183,18.049999,16.244999,
183,9.500000,8.550000,
183,8.550000,7.695000,
183,2.850000,2.565000,
183,0.950000,0.855000,
183,4.750000,4.275000,
183,2.850000,2.565000,
183,7.600000,6.840000,
183,13.300000,11.970000,
183,7.600000,6.840000,
183,13.300000,11.970000,
183,8.550000,7.695000,
183,12.350001,11.115001,
183,18.049999,16.244999,
183,7.600000,6.840000,
183,5.700000,5.130000,
183,14.250000,12.825000,
183,1.900000,1.710000,
183,7.600000,6.840000,
183,12.350001,11.115001,
183,18.049999,16.244999,
184,9.500000,8.550000,
184,12.350001,11.115001,
184,7.600000,6.840000,
184,7.600000,6.840000,
184,4.750000,4.275000,
184,14.250000,12.825000,
184,8.550000,7.695000,
184,6.650000,5.985000,
184,9.500000,8.550000,
184,6.650000,5.985000,
184,2.850000,2.565000,
184,6.650000,5.985000,
184,2.850000,2.565000,
184,8.550000,7.695000,
184,13.300000,11.970000,
184,6.650000,5.985000,
184,7.600000,6.840000,
184,12.350001,11.115001,
184,9.500000,8.550000,
184,12.350001,11.115001,
184,4.750000,4.275000,
184,14.250000,12.825000,
184,6.650000,5.985000,
184,12.350001,11.115001,
184,0.950000,0.855000,
184,4.750000,4.275000,
184,6.650000,5.985000,
184,8.550000,7.695000,
184,5.700000,5.130000,
184,1.900000,1.710000,
184,13.300000,11.970000,
184,8.550000,7.695000,
184,12.350001,11.115001,
184,2.850000,2.565000,
184,10.450000,9.405000,
184,6.650000,5.985000,
184,12.350001,11.115001,
184,5.700000,5.130000,
184,2.850000,2.565000,
184,15.199999,13.679999,
184,15.199999,13.679999,
184,10.450000,9.405000,
184,8.550000,7.695000,
184,7.600000,6.840000,
184,4.750000,4.275000,
185,8.550000,7.695000,
185,13.300000,11.970000,
185,8.550000,7.695000,
185,5.700000,5.130000,
185,13.300000,11.970000,
185,13.300000,11.970000,
185,8.550000,7.695000,
185,5.700000,5.130000,
185,12.350001,11.115001,
185,2.850000,2.565000,
185,18.049999,16.244999,
185,6.650000,5.985000,
185,9.500000,8.550000,
185,6.650000,5.985000,
185,4.750000,4.275000,
185,1.900000,1.710000,
185,12.350001,11.115001,
185,18.049999,16.244999,
185,4.750000,4.275000,
185,9.500000,8.550000,
185,1.900000,1.710000,
185,8.550000,7.695000,
185,9.500000,8.550000,
185,12.350001,11.115001,
185,5.700000,5.130000,
185,4.750000,4.275000,
185,2.850000,2.565000,
185,6.650000,5.985000,
185,5.700000,5.130000,
185,8.550000,7.695000,
185,5.700000,5.130000,
185,8.550000,7.695000,
185,6.650000,5.985000,
185,6.650000,5.985000,
185,8.550000,7.695000,
185,8.550000,7.695000,
185,12.350001,11.115001,
185,8.550000,7.695000,
185,1.900000,1.710000,
185,7.600000,6.840000,
185,7.600000,6.840000,
185,7.600000,6.840000,
185,18.049999,16.244999,
185,17.100000,15.390000,
185,5.700000,5.130000,
186,18.049999,16.244999,
186,13.300000,11.970000,
186,12.350001,11.115001,
186,8.550000,7.695000,
186,14.250000,12.825000,
186,2.850000,2.565000,
186,13.300000,11.970000,
186,1.900000,1.710000,
186,6.650000,5.985000,
186,3.800000,3.420000,
186,19.000000,17.100000,
186,7.600000,6.840000,
186,4.750000,4.275000,
186,12.350001,11.115001,
186,5.700000,5.130000,
186,9.500000,8.550000,
186,2.850000,2.565000,
186,8.550000,7.695000,
186,9.500000,8.550000,
186,2.850000,2.565000,
186,2.850000,2.565000,
186,5.700000,5.130000,
186,2.850000,2.565000,
186,8.550000,7.695000,
186,5.700000,5.130000,
186,13.300000,11.970000,
186,8.550000,7.695000,
186,9.500000,8.550000,
186,13.300000,11.970000,
186,15.199999,13.679999,
186,8.550000,7.695000,
186,5.700000,5.130000,
186,2.850000,2.565000,
186,6.650000,5.985000,
186,7.600000,6.840000,
186,6.650000,5.985000,
186,5.700000,5.130000,
186,8.550000,7.695000,
186,7.600000,6.840000,
186,7.600000,6.840000,
186,2.850000,2.565000,
186,13.300000,11.970000,
186,6.650000,5.985000,
186,2.850000,2.565000,
186,6.650000,5.985000,
186,8.550000,7.695000,
186,9.500000,8.550000,
187,19.000000,17.100000,
187,9.500000,8.550000,
187,7.600000,6.840000,
187,8.550000,7.695000,
187,8.550000,7.695000,
187,13.300000,11.970000,
187,1.900000,1.710000,
187,10.450000,9.405000,
187,6.650000,5.985000,
187,12.350001,11.115001,
187,5.700000,5.130000,
187,6.650000,5.985000,
187,7.600000,6.840000,
187,13.300000,11.970000,
187,7.600000,6.840000,
187,6.650000,5.985000,
187,2.850000,2.565000,
187,3.800000,3.420000,
187,12.350001,11.115001,
187,1.900000,1.710000,
187,19.000000,17.100000,
187,5.700000,5.130000,
187,6.650000,5.985000,
187,9.500000,8.550000,
187,6.650000,5.985000,
187,13.300000,11.970000,
187,2.850000,2.565000,
187,2.850000,2.565000,
187,10.450000,9.405000,
187,7.600000,6.840000,
187,14.250000,12.825000,
187,2.850000,2.565000,
187,4.750000,4.275000,
187,2.850000,2.565000,
187,4.750000,4.275000,
187,13.300000,11.970000,
187,9.500000,8.550000,
187,13.300000,11.970000,
187,8.550000,7.695000,
187,2.850000,2.565000,
187,1.900000,1.710000,
187,8.550000,7.695000,
187,2.850000,2.565000,
187,6.650000,5.985000,
187,8.550000,7.695000,
187,13.300000,11.970000,
187,12.350001,11.115001,
188,6.650000,5.985000,
188,13.300000,11.970000,
188,9.500000,8.550000,
188,5.700000,5.130000,
188,12.350001,11.115001,
188,1.900000,1.710000,
188,14.250000,12.825000,
188,12.350001,11.115001,
188,8.550000,7.695000,
188,1.900000,1.710000,
188,13.300000,11.970000,
188,9.500000,8.550000,
188,4.750000,4.275000,
188,7.600000,6.840000,
188,13.300000,11.970000,
188,12.350001,11.115001,
188,4.750000,4.275000,
188,7.600000,6.840000,
188,4.750000,4.275000,
188,12.350001,11.115001,
188,18.049999,16.244999,
188,4.750000,4.275000,
188,2.850000,2.565000,
188,18.049999,16.244999,
188,8.550000,7.695000,
188,8.550000,7.695000,
188,5.700000,5.130000,
188,2.850000,2.565000,
188,8.550000,7.695000,
188,5.700000,5.130000,
188,5.700000,5.130000,
188,17.100000,15.390000,
188,8.550000,7.695000,
188,18.049999,16.244999,
188,1.900000,1.710000,
188,13.300000,11.970000,
188,8.550000,7.695000,
188,9.500000,8.550000,
188,9.500000,8.550000,
188,4.750000,4.275000,
188,8.550000,7.695000,
188,9.500000,8.550000,
188,14.250000,12.825000,
188,1.900000,1.710000,
188,9.500000,8.550000,
188,5.700000,5.130000,
188,0.950000,0.855000,
188,8.550000,7.695000,
188,7.600000,6.840000,
188,5.700000,5.130000,
188,7.600000,6.840000,
189,12.350001,11.115001,
189,14.250000,12.825000,
189,6.650000,5.985000,
189,4.750000,4.275000,
189,5.700000,5.130000,
189,8.550000,7.695000,
189,9.500000,8.550000,
189,9.500000,8.550000,
189,5.700000,5.130000,
189,2.850000,2.565000,
189,17.100000,15.390000,
189,6.650000,5.985000,
189,4.750000,4.275000,
189,12.350001,11.115001,
189,19.000000,17.100000,
189,14.250000,12.825000,
189,9.500000,8.550000,
189,6.650000,5.985000,
189,2.850000,2.565000,
189,6.650000,5.985000,
189,5.700000,5.130000,
189,1.900000,1.710000,
189,8.550000,7.695000,
189,4.750000,4.275000,
189,2.850000,2.565000,
189,8.550000,7.695000,
189,7.600000,6.840000,
189,8.550000,7.695000,
189,3.800000,3.420000,
189,8.550000,7.695000,
189,9.500000,8.550000,
189,14.250000,12.825000,
189,4.750000,4.275000,
189,13.300000,11.970000,
189,12.350001,11.115001,
189,6.650000,5.985000,
189,7.600000,6.840000,
189,15.199999,13.679999,
189,2.850000,2.565000,
189,1.900000,1.710000,
189,5.700000,5.130000,
189,7.600000,6.840000,
189,2.850000,2.565000,
189,6.650000,5.985000,
189,5.700000,5.130000,
189,13.300000,11.970000,
190,12.350001,11.115001,
190,9.500000,8.550000,
190,9.500000,8.550000,
190,2.850000,2.565000,
190,5.700000,5.130000,
190,14.250000,12.825000,
190,1.900000,1.710000,
190,19.000000,17.100000,
190,2.850000,2.565000,
190,8.550000,7.695000,
190,18.049999,16.244999,
190,8.550000,7.695000,
190,9.500000,8.550000,
190,19.000000,17.100000,
190,4.750000,4.275000,
190,7.600000,6.840000,
190,8.550000,7.695000,
190,8.550000,7.695000,
190,15.199999,13.679999,
190,13.300000,11.970000,
190,15.199999,13.679999,
190,14.250000,12.825000,
190,9.500000,8.550000,
190,9.500000,8.550000,
190,12.350001,11.115001,
190,14.250000,12.825000,
190,14.250000,12.825000,
190,4.750000,4.275000,
190,8.550000,7.695000,
190,13.300000,11.970000,
190,13.300000,11.970000,
190,4.750000,4.275000,
190,8.550000,7.695000,
190,4.750000,4.275000,
190,8.550000,7.695000,
190,6.650000,5.985000,
191,8.550000,7.695000,
191,6.650000,5.985000,
191,14.250000,12.825000,
191,7.600000,6.840000,
191,6.650000,5.985000,
191,14.250000,12.825000,
191,4.750000,4.275000,
191,9.500000,8.550000,
191,12.350001,11.115001,
191,5.700000,5.130000,
191,6.650000,5.985000,
191,18.049999,16.244999,
191,8.550000,7.695000,
191,4.750000,4.275000,
191,12.350001,11.115001,
191,8.550000,7.695000,
191,6.650000,5.985000,
191,9.500000,8.550000,
191,12.350001,11.115001,
191,8.550000,7.695000,
191,4.750000,4.275000,
191,1.900000,1.710000,
191,15.199999,13.679999,
191,6.650000,5.985000,
191,7.600000,6.840000,
191,14.250000,12.825000,
191,8.550000,7.695000,
191,12.350001,11.115001,
191,14.250000,12.825000,
191,1.900000,1.710000,
191,9.500000,8.550000,
191,5.700000,5.130000,
191,15.199999,13.679999,
191,2.850000,2.565000,
191,18.049999,16.244999,
191,7.600000,6.840000,
191,15.199999,13.679999,
191,9.500000,8.550000,
191,8.550000,7.695000,
191,5.700000,5.130000,
191,14.250000,12.825000,
192,12.350001,11.115001,
192,6.650000,5.985000,
192,9.500000,8.550000,
192,4.750000,4.275000,
192,1.900000,1.710000,
192,18.049999,16.244999,
192,17.100000,15.390000,
192,2.850000,2.565000,
192,8.550000,7.695000,
192,8.550000,7.695000,
192,14.250000,12.825000,
192,5.700000,5.130000,
192,8.550000,7.695000,
192,4.750000,4.275000,
192,4.750000,4.275000,
192,9.500000,8.550000,
192,8.550000,7.695000,
192,6.650000,5.985000,
192,0.950000,0.855000,
192,2.850000,2.565000,
192,12.350001,11.115001,
192,6.650000,5.985000,
192,18.049999,16.244999,
192,14.250000,12.825000,
192,4.750000,4.275000,
192,6.650000,5.985000,
192,1.900000,1.710000,
192,4.750000,4.275000,
192,6.650000,5.985000,
192,12.350001,11.115001,
192,1.900000,1.710000,
192,12.350001,11.115001,
192,8.550000,7.695000,
192,5.700000,5.130000,
192,8.550000,7.695000,
192,6.650000,5.985000,
192,12.350001,11.115001,
192,5.700000,5.130000,
192,7.600000,6.840000,
192,8.550000,7.695000,
192,6.650000,5.985000,
192,12.350001,11.115001,
192,6.650000,5.985000,
192,15.199999,13.679999,
192,1.900000,1.710000,
192,8.550000,7.695000,
193,2.850000,2.565000,
193,5.700000,5.130000,
193,5.700000,5.130000,
193,3.800000,3.420000,
193,12.350001,11.115001,
193,15.199999,13.679999,
193,13.300000,11.970000,
193,4.750000,4.275000,
193,4.750000,4.275000,
193,5.700000,5.130000,
193,9.500000,8.550000,
193,5.700000,5.130000,
193,13.300000,11.970000,
193,2.850000,2.565000,
193,2.850000,2.565000,
193,2.850000,2.565000,
193,8.550000,7.695000,
193,1.900000,1.710000,
193,8.550000,7.695000,
193,8.550000,7.695000,
193,8.550000,7.695000,
193,12.350001,11.115001,
193,13.300000,11.970000,
193,8.550000,7.695000,
193,4.750000,4.275000,
193,13.300000,11.970000,
193,2.850000,2.565000,
193,10.450000,9.405000,
193,7.600000,6.840000,
193,9.500000,8.550000,
193,8.550000,7.695000,
193,4.750000,4.275000,
193,10.450000,9.405000,
193,5.700000,5.130000,
193,5.700000,5.130000,
194,1.900000,1.710000,
194,5.700000,5.130000,
194,18.049999,16.244999,
194,14.250000,12.825000,
194,9.500000,8.550000,
194,15.199999,13.679999,
194,7.600000,6.840000,
194,1.900000,1.710000,
194,7.600000,6.840000,
194,14.250000,12.825000,
194,12.350001,11.115001,
194,5.700000,5.130000,
194,2.850000,2.565000,
194,4.750000,4.275000,
194,7.600000,6.840000,
194,10.450000,9.405000,
194,10.450000,9.405000,
194,9.500000,8.550000,
194,12.350001,11.115001,
194,8.550000,7.695000,
194,4.750000,4.275000,
194,5.700000,5.130000,
194,5.700000,5.130000,
194,6.650000,5.985000,
194,5.700000,5.130000,
194,7.600000,6.840000,
194,15.199999,13.679999,
194,4.750000,4.275000,
194,7.600000,6.840000,
194,8.550000,7.695000,
195,5.700000,5.130000,
195,12.350001,11.115001,
195,13.300000,11.970000,
195,5.700000,5.130000,
195,6.650000,5.985000,
195,8.550000,7.695000,
195,12.350001,11.115001,
195,9.500000,8.550000,
195,7.600000,6.840000,
195,1.900000,1.710000,
195,6.650000,5.985000,
195,8.550000,7.695000,
195,8.550000,7.695000,
195,7.600000,6.840000,
195,4.750000,4.275000,
195,13.300000,11.970000,
195,6.650000,5.985000,
195,4.750000,4.275000,
195,15.199999,13.679999,
195,7.600000,6.840000,
195,14.250000,12.825000,
195,9.500000,8.550000,
195,8.550000,7.695000,
195,12.350001,11.115001,
195,12.350001,11.115001,
195,1.900000,1.710000,
195,8.550000,7.695000,
195,6.650000,5.985000,
195,5.700000,5.130000,
195,10.450000,9.405000,
195,7.600000,6.840000,
195,8.550000,7.695000,
195,14.250000,12.825000,
195,13.300000,11.970000,
195,2.850000,2.565000,
195,7.600000,6.840000,
195,4.750000,4.275000,
195,6.650000,5.985000,
195,5.700000,5.130000,
195,18.049999,16.244999,
195,12.350001,11.115001,
196,4.750000,4.275000,
196,12.350001,11.115001,
196,7.600000,6.840000,
196,6.650000,5.985000,
196,7.600000,6.840000,
196,8.550000,7.695000,
196,4.750000,4.275000,
196,17.100000,15.390000,
196,8.550000,7.695000,
196,5.700000,5.130000,
196,4.750000,4.275000,
196,7.600000,6.840000,
196,5.700000,5.130000,
196,5.700000,5.130000,
196,8.550000,7.695000,
196,7.600000,6.840000,
196,14.250000,12.825000,
196,8.550000,7.695000,
196,6.650000,5.985000,
196,6.650000,5.985000,
196,0.000000,0.000000,
196,6.650000,5.985000,
196,9.500000,8.550000,
196,12.350001,11.115001,
196,18.049999,16.244999,
196,4.750000,4.275000,
196,12.350001,11.115001,
196,12.350001,11.115001,
196,4.750000,4.275000,
196,4.750000,4.275000,
196,14.250000,12.825000,
196,13.300000,11.970000,
196,9.500000,8.550000,
196,5.700000,5.130000,
196,6.650000,5.985000,
196,1.900000,1.710000,
196,8.550000,7.695000,
196,15.199999,13.679999,
196,10.450000,9.405000,
196,5.700000,5.130000,
197,4.750000,4.275000,
197,1.900000,1.710000,
197,4.750000,4.275000,
197,1.900000,1.710000,
197,10.450000,9.405000,
197,13.300000,11.970000,
197,7.600000,6.840000,
197,7.600000,6.840000,
197,18.049999,16.244999,
197,8.550000,7.695000,
197,9.500000,8.550000,
197,4.750000,4.275000,
197,13.300000,11.970000,
197,13.300000,11.970000,
197,10.450000,9.405000,
197,6.650000,5.985000,
197,6.650000,5.985000,
197,5.700000,5.130000,
197,4.750000,4.275000,
197,12.350001,11.115001,
197,8.550000,7.695000,
197,2.850000,2.565000,
197,2.850000,2.565000,
197,8.550000,7.695000,
197,13.300000,11.970000,
197,12.350001,11.115001,
197,4.750000,4.275000,
197,10.450000,9.405000,
197,12.350001,11.115001,
197,4.750000,4.275000,
197,4.750000,4.275000,
197,5.700000,5.130000,
197,8.550000,7.695000,
197,10.450000,9.405000,
197,7.600000,6.840000,
198,4.750000,4.275000,
198,5.700000,5.130000,
198,9.500000,8.550000,
198,14.250000,12.825000,
198,13.300000,11.970000,
198,8.550000,7.695000,
198,15.199999,13.679999,
198,5.700000,5.130000,
198,5.700000,5.130000,
198,4.750000,4.275000,
198,4.750000,4.275000,
198,2.850000,2.565000,
198,13.300000,11.970000,
198,14.250000,12.825000,
198,5.700000,5.130000,
198,9.500000,8.550000,
198,8.550000,7.695000,
198,10.450000,9.405000,
198,14.250000,12.825000,
198,10.450000,9.405000,
198,6.650000,5.985000,
198,6.650000,5.985000,
198,4.750000,4.275000,
198,3.800000,3.420000,
198,5.700000,5.130000,
198,5.700000,5.130000,
198,18.049999,16.244999,
198,5.700000,5.130000,
198,2.850000,2.565000,
198,2.850000,2.565000,
198,12.350001,11.115001,
198,15.199999,13.679999,
198,5.700000,5.130000,
198,5.700000,5.130000,
198,9.500000,8.550000,
198,5.700000,5.130000,
198,14.250000,12.825000,
198,14.250000,12.825000,
198,7.600000,6.840000,
198,12.350001,11.115001,
199,5.700000,5.130000,
199,1.900000,1.710000,
199,13.300000,11.970000,
199,2.850000,2.565000,
199,9.500000,8.550000,
199,14.250000,12.825000,
199,14.250000,12.825000,
199,15.199999,13.679999,
199,14.250000,12.825000,
199,5.700000,5.130000,
199,1.900000,1.710000,
199,13.300000,11.970000,
199,4.750000,4.275000,
199,2.850000,2.565000,
199,1.900000,1.710000,
199,1.900000,1.710000,
199,1.900000,1.710000,
199,1.900000,1.710000,
199,9.500000,8.550000,
199,17.100000,15.390000,
199,7.600000,6.840000,
199,18.049999,16.244999,
199,18.049999,16.244999,
199,14.250000,12.825000,
199,8.550000,7.695000,
199,13.300000,11.970000,
199,4.750000,4.275000,
199,5.700000,5.130000,
199,9.500000,8.550000,
199,12.350001,11.115001,
199,5.700000,5.130000,
200,2.850000,2.565000,
200,6.650000,5.985000,
200,9.500000,8.550000,
200,7.600000,6.840000,
200,13.300000,11.970000,
200,9.500000,8.550000,
200,8.550000,7.695000,
200,8.550000,7.695000,
200,19.000000,17.100000,
200,5.700000,5.130000,
200,13.300000,11.970000,
200,9.500000,8.550000,
200,6.650000,5.985000,
200,12.350001,11.115001,
200,4.750000,4.275000,
200,4.750000,4.275000,
200,9.500000,8.550000,
200,5.700000,5.130000,
200,4.750000,4.275000,
200,4.750000,4.275000,
200,18.049999,16.244999,
200,8.550000,7.695000,
200,2.850000,2.565000,
200,12.350001,11.115001,
200,7.600000,6.840000,
200,7.600000,6.840000,
200,5.700000,5.130000,
200,7.600000,6.840000,
200,8.550000,7.695000,
200,14.250000,12.825000,
200,13.300000,11.970000,
200,5.700000,5.130000,
200,8.550000,7.695000,
200,1.900000,1.710000,
200,14.250000,12.825000,
200,5.700000,5.130000,
200,6.650000,5.985000,
200,7.600000,6.840000,
200,10.450000,9.405000,
200,14.250000,12.825000,
201,5.700000,5.130000,
201,4.750000,4.275000,
201,2.850000,2.565000,
201,8.550000,7.695000,
201,8.550000,7.695000,
201,7.600000,6.840000,
201,10.450000,9.405000,
201,6.650000,5.985000,
201,7.600000,6.840000,
201,1.900000,1.710000,
201,6.650000,5.985000,
201,7.600000,6.840000,
201,14.250000,12.825000,
201,12.350001,11.115001,
201,5.700000,5.130000,
201,8.550000,7.695000,
201,10.450000,9.405000,
201,2.850000,2.565000,
201,8.550000,7.695000,
201,4.750000,4.275000,
201,6.650000,5.985000,
201,8.550000,7.695000,
201,12.350001,11.115001,
201,12.350001,11.115001,
201,14.250000,12.825000,
201,8.550000,7.695000,
201,6.650000,5.985000,
201,7.600000,6.840000,
201,12.350001,11.115001,
201,14.250000,12.825000,
201,5.700000,5.130000,
201,13.300000,11.970000,
201,4.750000,4.275000,
201,3.800000,3.420000,
201,6.650000,5.985000,
201,5.700000,5.130000,
201,4.750000,4.275000,
201,1.900000,1.710000,
201,8.550000,7.695000,
201,10.450000,9.405000,
201,4.750000,4.275000,
201,3.800000,3.420000,
201,9.500000,8.550000,
201,1.900000,1.710000,
201,9.500000,8.550000,
201,12.350001,11.115001,
201,14.250000,12.825000,
201,8.550000,7.695000,
201,1.900000,1.710000,
201,5.700000,5.130000,
201,18.049999,16.244999,
201,1.900000,1.710000,
201,4.750000,4.275000,
201,7.600000,6.840000,
201,8.550000,7.695000,
201,7.600000,6.840000,
202,9.500000,8.550000,
202,1.900000,1.710000,
202,8.550000,7.695000,
202,12.350001,11.115001,
202,9.500000,8.550000,
202,8.550000,7.695000,
202,6.650000,5.985000,
202,6.650000,5.985000,
202,6.650000,5.985000,
202,1.900000,1.710000,
202,9.500000,8.550000,
202,0.000000,0.000000,
202,8.550000,7.695000,
202,8.550000,7.695000,
202,2.850000,2.565000,
202,12.350001,11.115001,
202,9.500000,8.550000,
202,6.650000,5.985000,
202,6.650000,5.985000,
202,7.600000,6.840000,
202,9.500000,8.550000,
202,6.650000,5.985000,
202,5.700000,5.130000,
202,7.600000,6.840000,
202,4.750000,4.275000,
202,19.000000,17.100000,
202,6.650000,5.985000,
202,4.750000,4.275000,
202,4.750000,4.275000,
202,7.600000,6.840000,
202,4.750000,4.275000,
202,9.500000,8.550000,
202,8.550000,7.695000,
202,6.650000,5.985000,
202,8.550000,7.695000,
202,7.600000,6.840000,
202,13.300000,11.970000,
202,7.600000,6.840000,
202,14.250000,12.825000,
203,1.900000,1.710000,
203,2.850000,2.565000,
203,7.600000,6.840000,
203,4.750000,4.275000,
203,9.500000,8.550000,
203,17.100000,15.390000,
203,4.750000,4.275000,
203,1.900000,1.710000,
203,1.900000,1.710000,
203,4.750000,4.275000,
203,4.750000,4.275000,
203,1.900000,1.710000,
203,5.700000,5.130000,
203,12.350001,11.115001,
203,5.700000,5.130000,
203,7.600000,6.840000,
203,18.049999,16.244999,
203,6.650000,5.985000,
203,13.300000,11.970000,
203,9.500000,8.550000,
203,1.900000,1.710000,
